pid,side,MLE,MdLE,SDLE,MaxLE,MinLE,P90,P95,P99,RMSE,NME,SR@2mm,SR@3mm,SR@5mm,SR@10mm,MAE_x,MAE_y,MAE_z,Bias_x,Bias_y,Bias_z,Procrustes_RMSE,Procrustes_Mean,Procrustes_Median,Alignment_Gain,Centroid_Error,Scale_Ratio,Scale_Error_Pct,HRTF_Weighted_MLE,HRTF_Critical_MLE,HRTF_Critical_Max,Concha_MLE,Canal_Axis_MLE,HRTF_SR@2mm,HRTF_SR@3mm
P0043,right,3.6316466951428077,3.699414268112548,1.1854268248490576,6.230281266328045,0.6000329570402807,5.214440865969119,5.727703068021845,5.985255272446209,3.8202217835373635,0.05405743422295459,0.10588235294117647,0.2235294117647059,0.8705882352941177,1.0,1.300028231606466,2.224128241731692,2.0511697929319985,0.7682069617009163,-2.204339157393991,1.0993238535410232,1.983554856911881,1.828948442413059,1.7415931058260972,0.4807749473059989,2.580264713511091,1.0863285203773265,8.632852037732652,3.438202899416273,3.1862489803459133,5.586983598441851,5.109878701190141,1.227574128941342,0.22580645161290322,0.3870967741935484
P0055,left,4.096386189110754,4.268898518705467,1.1076319965619426,6.9440690631807245,1.4977863514543805,5.416663080356107,5.655671711822375,6.730939370197577,4.243492482630919,0.06152356395147216,0.058823529411764705,0.17647058823529413,0.8117647058823529,1.0,2.4773713243685314,1.183912754887111,2.58894532215186,-1.2991372618697505,0.008892441322398734,1.8598484035522467,2.1974424922993028,2.0115875039389217,1.8067335535839986,0.48216180392874675,2.268672031142218,1.1187504165649462,11.875041656494624,4.083764533742249,4.2076726361450945,6.9440690631807245,4.613519235116663,3.42429750494632,0.0,0.0967741935483871
P0055,right,3.3678225553055836,3.4006033991608637,0.917678339871958,5.11121279382249,1.1873182019703512,4.669031152174784,4.831270992164664,4.97866139555549,3.4906105912139753,0.048942539539445364,0.08235294117647059,0.32941176470588235,0.9882352941176471,1.0,2.43277931169699,1.0523869711710474,1.4242126510194917,-1.5893505126442349,0.0115984575866769,0.14341245055250715,1.9641126673239762,1.8248301941784275,1.8406622695499706,0.4373154449793202,1.5958498385607442,1.0902909541823531,9.029095418235311,3.322007075241081,3.3445905854519227,5.11121279382249,3.9463903302233105,3.299169028475869,0.12903225806451613,0.2903225806451613
P0057,left,6.092705966627072,5.828845308758091,2.9541506007078424,11.679348006414488,0.09967785803482225,9.968071703687862,11.222341894693349,11.526977965651138,6.771120421867834,0.07250601301263923,0.08235294117647059,0.2,0.3764705882352941,0.8941176470588236,2.6871638799623194,1.7935524109726606,4.283884096568695,-1.0504519147410587,-1.0801987761940512,-3.955052940744222,3.1476130468814865,2.8768061706611667,2.641811910559387,0.5351414757490427,4.232342422980898,0.8573528860922635,14.264711390773655,5.278626442995153,4.375265928177292,9.041923455735182,4.767377102366303,2.1793404988957037,0.1935483870967742,0.45161290322580644
P0057,right,4.866438243216498,4.510391137824958,1.9763103543525424,10.064268086390909,1.448101709000124,7.753210763587575,8.967227939499201,9.978148952667048,5.2524302748119505,0.06062594665500392,0.03529411764705882,0.16470588235294117,0.6235294117647059,0.9882352941176471,1.8646800855984211,3.5715812394904334,1.8964430188142043,0.7919934274532607,3.1326112102523163,-0.3022386808821316,2.918946725319891,2.636143203783937,2.2557694249787974,0.4442674014613506,3.2452819298095923,0.8878539536656094,11.214604633439063,4.636943933984421,4.485302065449898,7.099557781925906,4.483282528000783,4.136969276529467,0.0,0.1935483870967742
P0078,left,3.539889314169984,3.366047012843893,1.2665606207813287,5.732400366425454,0.654382285011335,5.160808472580508,5.45251484226144,5.677232636242509,3.7596531971298672,0.045460112859201394,0.1411764705882353,0.35294117647058826,0.8352941176470589,1.0,1.8509031829346911,1.8867185043990162,1.6828994658867293,1.6162064856862801,-1.0825532571843808,-1.0288970350695572,2.3126314906147627,2.130054787581166,2.0501979009744957,0.3848816980463192,2.2006076587592385,0.9181916360788611,8.18083639211389,3.25253016297494,2.9318104126415174,5.16617586298748,2.282428633612943,2.1737573563152597,0.1935483870967742,0.6451612903225806
P0078,right,5.31056822915213,5.345752806191225,1.7658459181399928,8.918493444423762,2.013280341451001,7.886057473536071,8.349250218519213,8.737594951827477,5.596458408948614,0.06895713670526764,0.0,0.10588235294117647,0.4588235294117647,1.0,1.4158928573988334,4.7219833472177735,1.351263625683623,0.8827057467627397,4.7219833472177735,-0.7429185256904822,1.8769619805465152,1.7115886567267888,1.6197103514269786,0.6646161119482714,4.86088717237752,0.9173436070106579,8.265639298934213,4.8372334811855575,4.3046304693977575,7.508117247289327,4.7704403570338,2.359558832547479,0.0,0.25806451612903225
P0079,left,5.700779672246011,4.948288884697374,3.1005258132335096,12.537726383560337,1.0606599099024219,10.400054431716983,12.0454598916258,12.526714323247031,6.489387427948854,0.06881735782108232,0.047058823529411764,0.17647058823529413,0.5176470588235295,0.8823529411764706,3.699056774086237,2.6445330006897905,2.212315608224927,3.310995720063808,-2.1584009806490876,-0.13784006125762366,2.9573097238109045,2.556057383509489,2.277337401856193,0.5442852262096993,3.954792957164146,0.8382118598391409,16.17881401608591,4.90807927922582,4.057363994453186,9.968583516881308,2.6275562451448655,2.3645564222100215,0.12903225806451613,0.41935483870967744
P0079,right,4.6893098667253135,3.948927577710214,2.4769977069107316,10.156645452079374,0.8068128807676898,8.350369850115433,9.158485317550166,10.131106528380709,5.303314498142496,0.05792697006253989,0.12941176470588237,0.29411764705882354,0.5647058823529412,0.9764705882352941,2.8542302986007337,2.008100098527008,2.0626662401520757,2.3402201310239272,0.8625591833614734,0.4683146353020648,2.926851520208003,2.5787397190951293,2.230676363601864,0.44810900406190246,2.53770707610017,0.8582314377730272,14.176856222697277,4.000155440827091,3.2401367973003956,7.70064630707123,1.743129577784244,1.6984634296772025,0.2903225806451613,0.6129032258064516
P0081,left,3.625169449512048,3.5553215717443165,1.0785385180787532,6.529053045132175,1.8006030259964478,5.048639147501142,5.536454926663887,5.970882587336244,3.7822082005959157,0.04730361552374637,0.023529411764705882,0.36470588235294116,0.8705882352941177,1.0,1.871369521166195,2.463321803416452,1.2670980988132152,0.9767206285871533,2.427951804397922,-0.4272357408278374,2.2695516175516146,2.0503956924326108,1.9372392625727615,0.39994006222766276,2.6516906925634265,0.960499245974283,3.9500754025716955,3.3884381146835434,3.067202565307398,5.077588527701095,2.9589403226210873,2.9650912728015797,0.06451612903225806,0.5806451612903226
P0081,right,2.734512855978145,2.5575242946075276,1.2674055305727925,6.6327566626559396,0.8473620992914738,4.683660528589658,5.021513537833625,6.237961209749282,3.0139471359724026,0.03575556689650352,0.29411764705882354,0.7176470588235294,0.9411764705882353,1.0,1.5087422501010126,1.0801432807856157,1.4008717567260476,0.27582714612327514,-0.7033360560991954,0.7883309169670556,2.1686710202213675,2.03608740236879,2.163210141827668,0.28045485792844693,1.0918918705594383,0.9505302251994584,4.94697748005416,2.6667332290535666,2.6497878915254165,4.844349587402753,2.48042705844602,2.2937210807453257,0.25806451612903225,0.7741935483870968
P0089,left,5.247006803992305,5.183940393838358,1.6510939075826883,10.571428012629534,2.8821191460954196,7.41076007179014,9.31267191019187,9.667387839575964,5.500653733221008,0.067132642063061,0.0,0.023529411764705882,0.4588235294117647,0.9882352941176471,1.6917590329352432,4.481552830607455,1.470714125117474,-1.5387388783467122,-4.481552830607455,-0.15886168899816802,2.305085626446839,2.0430348584216875,1.8748502135188099,0.5809433317928289,4.741019947805783,0.9354069913176385,6.45930086823615,5.0818996656583595,4.78767538695995,5.861774290430872,5.182145565425221,5.222209700363611,0.0,0.03225806451612903
P0089,right,4.248001715466813,3.2953922062680894,2.404758849355287,9.392326265393681,0.99350910799879,7.913487368546202,8.407799984183406,9.168206351494412,4.881432545694097,0.05188522002157373,0.24705882352941178,0.4470588235294118,0.5764705882352941,1.0,2.425766619366326,1.425819585543234,2.5398350300307553,0.7750475771312105,-0.6007977215290135,1.38491405571677,2.442054168954131,2.1341606427499995,1.9173937367161145,0.49972592142889793,1.696951263511497,0.9193271197119885,8.067288028801144,3.6529423051906074,2.991261135155192,7.621064802180336,2.7219802216978146,1.3415421479239307,0.41935483870967744,0.7096774193548387
P0102,left,4.75508671299407,5.031519008540662,1.0441966237253013,6.4004354146760285,2.297724878515353,5.9367821436423664,6.117478100445161,6.3704786757333025,4.868387437036218,0.07120201476748039,0.0,0.10588235294117647,0.4823529411764706,1.0,1.3198183215117272,3.763443503419416,1.923394614156496,1.2905620173223504,3.763443503419416,0.34879258285834175,1.9776540851358355,1.8417519130525424,1.8335321109211487,0.5937763559961917,3.993834446974723,1.095364360228364,9.536436022836403,4.734513496502696,4.730052497301795,6.210569267930935,5.788904945049865,5.001270129739166,0.0,0.12903225806451613
P0102,right,3.576743207099668,3.2918194008754664,1.2145237733548382,8.467857855953278,1.4399324034897658,4.986132688173565,5.3288057200071615,7.451865791828009,3.7773217979909646,0.05381874660278938,0.08235294117647059,0.3176470588235294,0.8941176470588236,1.0,1.3480776871999538,1.9840529444448327,2.0099276540326674,1.221215281970285,-1.773862154786959,0.8598960198191821,2.000167892448117,1.8212680747569938,1.8778960425347793,0.47047987982940986,2.318916745811338,1.1067095093179198,10.670950931791978,3.383542010842484,3.051920313814468,4.609323699230571,2.911863478776203,3.2798116479474517,0.0967741935483871,0.41935483870967744
P0111,left,7.4064014871365895,7.469300012721238,2.119026460119263,12.25449575477759,3.5603369032618892,10.164231241342943,10.378104182578227,11.716909350339662,7.703574243644611,0.0864747714446703,0.0,0.0,0.18823529411764706,0.8588235294117647,3.226979672126966,5.68415503751226,2.3898189876021823,1.8935905688007535,-5.68415503751226,-0.08577385537625791,2.243060217405282,2.015595048735437,1.7859449466254576,0.7088286363662073,5.991882916662582,0.8561585533909554,14.384144660904463,6.684646754304603,5.756008089362049,9.312985455007713,5.305863446262698,4.194400881878904,0.0,0.0
P0111,right,8.316746810307079,8.619119399663447,1.7602826372268563,11.4338257915386,3.5381547660710337,10.301128113531183,10.765433252982906,11.373845739078636,8.500992440278683,0.09388519667604735,0.0,0.0,0.08235294117647059,0.8705882352941177,4.688639262711944,5.240151718307177,2.87390884076726,3.2165927564073575,5.240151718307177,0.9444715822390983,2.0810930294880854,1.9378207412744397,1.8900969378678552,0.755194108913314,6.220746382959841,0.8302563965849761,16.974360341502393,7.786530162980824,7.20683285357845,10.821974441813273,8.270653750795535,4.251966804178638,0.0,0.0
P0133,left,5.106850593424644,5.329310121263968,1.9012914666186373,9.36149751778341,1.794224753628259,7.449984900124405,8.220246368024707,9.252369873448965,5.449296488960615,0.08377162454629053,0.03529411764705882,0.15294117647058825,0.4588235294117647,1.0,3.4846575993340694,2.3295265360061768,1.863673988729614,-0.3303283506582345,1.192783108986113,-0.2426735918478404,2.677445771374348,2.371875718331233,2.096507646750481,0.5086621223951968,1.261244954999419,1.1913979600765487,19.139796007654873,5.098849481000711,4.9190681911745395,7.471093185501249,2.360272109484937,6.7574365858910665,0.06451612903225806,0.22580645161290322
P0133,right,5.434330090990909,5.371236624808764,2.3215055702531027,9.70340969115511,1.2850651589882804,8.993688375485846,9.271425096828267,9.662988442652313,5.909427353861408,0.092222752732415,0.047058823529411764,0.16470588235294117,0.4470588235294118,1.0,4.036147567475353,1.57133009163455,2.49439165211477,-0.6670520927773251,-0.23145712951748276,0.5487293453209954,3.3027261767405935,2.9031718267099054,2.453676057032278,0.4411089300342108,0.8942230100481094,1.237470212051163,23.74702120511629,5.255637669110986,4.8648243420262425,7.773051473358303,1.8976555176986751,6.089021204630257,0.12903225806451613,0.22580645161290322
P0144,left,3.210859236607835,2.9495256896286017,1.4222118082068425,7.7980936868611925,1.1975497902472902,4.9164399970859325,6.109013688028126,7.593845036725764,3.511737955017832,0.04759383150693386,0.2,0.5058823529411764,0.9058823529411765,1.0,1.7453024646778608,1.3455955595542595,1.5328513394599435,0.16516944751570065,-0.48505548711268937,-0.9907045884912746,2.571940931595748,2.238828488974043,1.8787157972722843,0.26761593135173156,1.1153722937335702,1.0528260033729142,5.282600337291421,3.107325541105224,2.9048252230446976,6.933297482887041,2.0472524381172312,2.4244830954636405,0.22580645161290322,0.6774193548387096
P0144,right,5.301643905114389,5.333507131217603,1.8232416893503496,8.798955663998802,1.0964826751164103,7.656128221683089,8.048836101459118,8.75506880528073,5.606392632916613,0.07794045684048209,0.023529411764705882,0.1411764705882353,0.4235294117647059,1.0,2.6593849662657063,3.91529052948113,1.6071645343139163,-1.9357851893880065,3.91529052948113,0.8896361828000564,2.3206158350393093,2.0164705556034184,1.7201075250680726,0.5860768256984057,4.457377790522727,1.0376281691228801,3.762816912288014,4.936005369517289,4.534641066158973,7.995184322577102,4.262495756064025,4.425315191041642,0.06451612903225806,0.22580645161290322
P0148,left,3.3749576774342995,2.4926621023508173,2.3227996608166994,9.195098079021337,0.27154682360723115,6.960486191471537,8.253000594959758,9.16619258598319,4.097040100946401,0.04943847491468909,0.3176470588235294,0.6,0.7647058823529411,1.0,2.385790111439721,1.3088947256274475,1.5503319460526739,-2.170088363317711,0.9008562209851011,0.7952244802161755,2.2110082882457465,2.003581553790148,1.8762357968963896,0.46034009096443906,2.4805659453901776,1.0932858378263963,9.328583782639633,2.9177810603136365,2.3991118109352483,6.397523751723215,2.3278382729885094,1.5547500276314505,0.41935483870967744,0.8387096774193549
P0148,right,2.6578962547272633,2.149272402047942,1.3443533855596332,6.2139304300196505,0.6803628727312909,4.7697961979496055,5.428250823098323,6.163319822602149,2.978539663351633,0.037948826504843235,0.38823529411764707,0.6823529411764706,0.9058823529411765,1.0,1.283781965225988,1.611703186210703,1.1412369915851055,-0.7764603181895277,-1.5487580296032728,0.0035608364751569047,1.9042091654018183,1.7605502374888042,1.6803400083843145,0.3606903447459363,1.7324995640807552,1.0738143473252224,7.381434732522241,2.4023713261208166,2.117626230370716,5.3198710053280855,1.215853318836043,2.022793696610491,0.6129032258064516,0.8064516129032258
P0159,left,4.46737571157435,4.773681101896721,1.6229557986497183,7.855389886761323,1.3434344624667014,6.519637823383209,6.622753523212263,6.992515334723405,4.753044421498202,0.06565343650538961,0.08235294117647059,0.27058823529411763,0.5647058823529412,1.0,1.160412713484332,2.9664501822325913,2.62402496912242,0.41712713982530786,2.9258829183067006,1.7080987865027697,2.8370831748255947,2.614437512611244,2.379547311937658,0.4031019020285884,3.4135593398782214,1.0696445774671577,6.964457746715769,4.2200944181914695,3.9668215964057887,6.6384718729584495,5.93525041360261,2.050786651876895,0.16129032258064516,0.3548387096774194
P0159,right,2.7245396439784986,2.431419604289467,1.334513895870443,7.629912047040441,0.43614110216455465,4.505748754701129,5.248965645876205,6.148274128854485,3.033816673743124,0.03964565782666384,0.35294117647058826,0.6470588235294118,0.9176470588235294,1.0,1.7401833046811643,0.8820273641343997,1.5469211300096717,1.3069347845275043,-0.5320845151832272,0.6000973729594197,2.3270304816910303,2.0656637125826824,1.823173684274942,0.23296931493779538,1.5333979650888232,1.0541338036410546,5.413380364105458,2.7758452772704323,2.857431498654441,5.406073897980012,4.54128843051035,1.7492644892351732,0.3548387096774194,0.6451612903225806
P0162,left,3.7400087660227435,3.9415234836494957,1.715176989188058,8.631165314767884,0.44182104802269395,5.499751657928834,6.516122122466712,7.25746019815473,4.114547080076637,0.04898073873353596,0.17647058823529413,0.32941176470588235,0.7647058823529411,1.0,1.373614973287751,2.1670363610585914,2.0448185601533826,0.9687471243930682,1.9632941968791944,-1.751073616900367,2.1133462865747488,1.8108582853740476,1.653143327212748,0.4863720731847785,2.80343608921691,1.0056180659271905,0.5618065927190496,3.188147687768155,2.522776180605749,5.671927164797797,2.898892956269986,1.3098895077274746,0.3870967741935484,0.7419354838709677
P0162,right,7.887190435622375,7.889300314505616,0.7576125240012153,9.360807676519721,6.1479823748193505,8.881837415288304,9.160354408783189,9.359066348946783,7.923493529012096,0.10172800060477571,0.0,0.0,0.0,1.0,2.5853360358848985,5.928739543963292,3.0834706890854484,-1.3976405233039468,5.928739543963292,-2.940083274305835,2.3723988062345525,2.1748673365553852,2.045028060959472,0.7005867680060562,6.763685480001883,1.0019010387676246,0.19010387676245966,7.956644273255282,8.044766863681318,8.844046169995174,7.924382332938838,8.522741974250929,0.0,0.0
P0190,left,6.594090361283237,7.176516736055566,1.9380087697554031,10.205049526364737,2.2486607935571974,8.410834462665635,9.369760137675307,10.159972274200495,6.872983754121445,0.10165169777241502,0.0,0.08235294117647059,0.2,0.9764705882352941,2.4237603342023792,4.8704227309295005,2.682412231828009,-2.087708859279088,4.8704227309295005,2.157021696246615,2.693294243522051,2.4823136907374965,2.3644300360338573,0.6081331864246287,5.721213897167775,1.1335777453118576,13.357774531185761,6.15810131901539,5.942398202620513,10.205049526364737,7.54574512275047,2.780346264761722,0.0,0.22580645161290322
P0190,right,3.682151243096545,3.4228096609520717,1.2978228757755823,6.048604667391837,1.2823594476509583,5.6476406882980115,5.740061193286265,6.036411389485086,3.9041749440725417,0.05582289527777436,0.08235294117647059,0.36470588235294116,0.8,1.0,2.4210290961370324,1.2128834395226045,1.792781570438361,-1.388580343528359,-0.7312097759970758,-0.3997984746739288,1.8586205350056768,1.678407528017845,1.5177458503782741,0.5239402532973336,1.6194634689608165,1.1183236822022655,11.832368220226552,3.380363088554348,3.2328272358415275,6.048604667391837,1.8297247854380523,2.3847979215879853,0.1935483870967742,0.6129032258064516
P0192,left,3.233914120721485,2.9736434906721363,1.4038581620840356,6.373248788891206,0.7775232554463097,5.565134123617956,5.897605499669709,6.268049267274985,3.5254812833784532,0.0427062684529898,0.1411764705882353,0.5411764705882353,0.8352941176470589,1.0,2.213353481982313,1.4857596037281555,1.2409953468209116,-2.1785452039794504,-1.2375740109366276,-0.9620067955255212,1.6134657381554687,1.4613236405166394,1.5295035572803752,0.5423417092818812,2.6838602260484694,0.9974617581148677,0.25382418851322974,3.136845304162526,3.114022839722908,5.9430899740671554,2.4826171139156026,3.093589987604255,0.16129032258064516,0.6774193548387096
P0192,right,3.2197877602788365,3.1635555920375387,1.0628232217701068,6.498127699490502,1.2032838144969098,4.608770733105879,4.924363510392639,5.896318353513563,3.3906675481349087,0.04269819706575337,0.15294117647058825,0.4117647058823529,0.9529411764705882,1.0,0.8478805514473999,2.491072005849688,1.4016090379064043,-0.4140922754149395,-2.489296767565041,0.5799272258713335,2.1323445651506936,1.961274230995789,1.9585038729169795,0.37111364213199394,2.5892829889518123,1.0015912412429133,0.15912412429133216,3.127974114836681,2.9898259362084523,4.788620214073427,3.8799935116066173,2.868906899095354,0.25806451612903225,0.41935483870967744
P0194,left,6.434684531654541,6.330094934532631,1.5360818853625064,9.500727262773948,3.094328654557351,8.537953170130619,9.304863295431037,9.49489269053562,6.615490350718764,0.09711416007631136,0.0,0.0,0.12941176470588237,1.0,2.215423791565473,5.2940517728319785,2.0366699378869355,0.6942271623197277,5.2940517728319785,-0.6124341456152529,2.098689291372804,1.9604543957109135,1.7864655328911196,0.6827613404177877,5.374384719113836,1.1382462440057466,13.82462440057466,5.961905304004878,5.478704323158407,8.182503493623871,6.087007471059327,3.639556001438265,0.0,0.0
P0194,right,4.513593895451902,4.607044069000559,1.453339502075778,7.457600271327878,0.5386067593056888,6.34450474958444,6.507387415534279,6.8942534468277055,4.741806149702299,0.06919673136198325,0.09411764705882353,0.11764705882352941,0.6588235294117647,1.0,1.6731687825525643,3.484806672386387,1.614366172732285,0.7526035566617688,-3.4060463477468055,0.23119596775652024,1.921975584936364,1.756683215174786,1.5916581898658697,0.5946743657969871,3.49585689238075,1.1240644458539482,12.406444585394816,4.019625948297608,3.50707770775848,5.896899522894551,4.156970457613226,1.1994720622000354,0.25806451612903225,0.3225806451612903
P0195,left,4.227367648982591,4.273084852924514,0.9110367196402753,6.193889502842893,2.114211486480401,5.348628676306967,5.93402807278733,6.15905146147267,4.324421943358153,0.059337101409653446,0.0,0.08235294117647059,0.8235294117647058,1.0,1.616122165278733,3.188621738212916,1.7139917204634425,-1.6018671478017181,3.188621738212916,1.5134493322111744,1.3525175056280339,1.2017829639979154,1.1633836950913354,0.6872373872595668,3.8760567371725645,1.0352078336128478,3.520783361284785,4.144865568687399,4.016900115888821,4.889853802588891,3.799288834027978,3.9353659486312296,0.0,0.06451612903225806
P0195,right,4.031841842356473,3.8797280970939623,1.6583794991108236,7.238311504298148,1.257066165344502,6.295652037645293,6.583354697203119,7.184501387015704,4.359583833905194,0.05567805977707548,0.11764705882352941,0.3176470588235294,0.6823529411764706,1.0,2.5187843141404636,1.988789380596537,2.0405050959835873,-2.5187843141404636,1.5829328168435182,1.8409194115237797,1.6598072550192353,1.4711330095401187,1.2991196632595237,0.6192739219572816,3.4984189291057275,1.0161040387254952,1.6104038725495151,3.724583831384078,3.410671000565519,6.580952090291571,4.055394575928739,2.6191901949061127,0.12903225806451613,0.4838709677419355
P0196,left,4.450674339402736,4.2644925950122685,2.1925992754369377,8.56084895349156,0.6200224038031756,8.008028015256908,8.285113276295245,8.497259348713884,4.961450761427001,0.06719246765986274,0.1411764705882353,0.3411764705882353,0.6235294117647059,1.0,2.7184492522771984,1.891385641217595,1.9732642310354283,-1.7239724943994674,-0.4500003394278227,-1.3417552059604927,2.0867390504334353,1.9582151256661107,1.759736567606854,0.5794095012259693,2.230445807378693,1.1197185628202346,11.971856282023463,4.075782962793242,3.626207575110762,7.442311316766355,2.7716086561993385,2.140558337363565,0.22580645161290322,0.4838709677419355
P0196,right,3.7879733701983467,3.5767729185858417,1.3615201972102011,7.0043472801055575,1.0678381112315354,6.0237218659459195,6.399568000467092,6.923044169954187,4.025230366170753,0.05836378845025985,0.07058823529411765,0.27058823529411763,0.8352941176470589,1.0,1.8196418072135245,2.046961501341709,1.9397811215577312,0.8866993421274043,2.020213484415739,0.13092742392343582,1.8756734748150659,1.7441545275767198,1.6774542658290335,0.5340208375321343,2.210122222022977,1.13714436121363,13.714436121363004,3.7057602421316522,3.5405919214471884,6.443639181717363,2.1355700266835402,3.3464511753925956,0.06451612903225806,0.3225806451612903
P0206,left,3.851642990816745,3.231868136393224,2.19633941210543,8.333024862657377,0.5275988893929577,7.526784712930598,7.95168663902511,8.24483448617428,4.433853915261008,0.05425826438584453,0.18823529411764706,0.4588235294117647,0.6941176470588235,1.0,2.8024417718563783,1.786604373807503,1.303206351144235,-2.460918307117249,-1.6938938024859125,0.9268161081896674,2.239207347737528,2.078843078956977,2.1203940541096435,0.49497493817289884,3.127999876407414,1.038219198884814,3.8219198884813954,3.4415465052939296,3.0539026077924096,8.333024862657377,2.377878717565965,2.0792283730928287,0.25806451612903225,0.7419354838709677
P0206,right,3.5110134108067754,3.0142978018339295,1.6737577025759747,6.730057089667516,0.7637273212655962,6.052705395335674,6.488747491947415,6.7277222439895,3.8895603887582757,0.05136200352907684,0.2,0.49411764705882355,0.7647058823529411,1.0,1.9191478501180654,2.0018626721968023,1.6992969685321477,-1.5995985583733694,1.9725770784438035,1.2055352981255172,1.825046658355463,1.6910781078351025,1.5796448689524187,0.5307833081642476,2.811243716467584,1.05816225724307,5.816225724307,3.1707536943618444,2.8591590665718716,6.730057089667516,2.476217203347925,1.935297469241154,0.3870967741935484,0.8064516129032258
P0217,left,2.8686520004960014,2.4774388614910987,1.239470935856758,5.137449489060806,0.9203313737188068,4.555059704251141,4.777134022384172,5.081577227135811,3.1249724000034536,0.04088595979607242,0.3176470588235294,0.6,0.9764705882352941,1.0,1.141402067707132,1.7757190640268905,1.583327782948263,-0.14774606884086725,1.3829421239072952,1.1760462171092787,2.3268701146576447,2.225205907872733,2.164428337011554,0.255394986982729,1.821384781893229,1.0298236764905588,2.9823676490558837,2.720177404652395,2.4663759369913016,4.444839981075204,3.994960480428084,1.5221554356089133,0.3225806451612903,0.7741935483870968
P0217,right,3.0744146078101466,2.9759937057227885,1.2108985982791975,6.512628803609526,0.5366601429426607,4.344813737478608,5.252504448182719,6.425927054884446,3.304285186849183,0.043113579942309306,0.2,0.5058823529411764,0.9294117647058824,1.0,1.796139390836608,1.1572947180811486,1.7327483797800376,-0.39051525030788264,0.8298762684349426,0.9533027763150501,2.2012367029795743,1.9595179622108951,1.785872470803599,0.33382363251400937,1.3228692168783978,1.047897256834096,4.789725683409607,2.7404586949676895,2.2769174613579364,4.154191486631079,2.035497460711837,1.7524628431527565,0.3870967741935484,0.8064516129032258
P0219,left,3.3226831155052423,3.3770215645734702,0.9747827932695661,5.5974280057740975,1.6016292189550216,4.5351985871747775,4.766293262659132,5.248750355829348,3.4627192465052716,0.043876769772128385,0.10588235294117647,0.35294117647058826,0.9647058823529412,1.0,1.0353734951978588,2.0621107488025805,1.9999713454546144,-0.0995497582389349,1.6825024101177541,1.9825250429653496,1.9898118353020522,1.8238868304614377,1.7998919047036035,0.4253614880118295,2.602139515937312,0.9751333909484544,2.4866609051545585,3.1070046144011427,2.8042415007320236,4.376372693118352,3.1138276422642073,2.0599943080214524,0.12903225806451613,0.5806451612903226
P0219,right,3.444096852615912,3.0452022441423776,1.4675173239225934,6.7283894091969385,0.21906816455330252,5.8831243527460915,6.415900960734041,6.7028218530638695,3.7437160985058364,0.04676869580902822,0.08235294117647059,0.47058823529411764,0.8235294117647058,1.0,1.3935285430084245,1.7939482913705018,2.169391489428994,-0.7801437554220374,1.7921425424298811,2.0018808293286448,1.9032445957062447,1.7682031572368913,1.743183107387036,0.49161620550900886,2.7978431025246504,0.9851931397101086,1.4806860289891421,3.314414132061875,3.070504964958661,5.4353636554063085,2.636919801922054,2.924754089610168,0.06451612903225806,0.4838709677419355
P0223,left,5.193708174187578,4.429096161607279,3.014816704288324,11.127380352088407,0.19094228741072436,10.499277839985968,10.766875416348677,10.905454108676404,6.005308015337662,0.07021210893612724,0.1411764705882353,0.27058823529411763,0.611764705882353,0.8588235294117647,2.023405233746294,2.4104704992000068,3.635188924462964,-1.290906004475399,-1.2100348353985646,3.5408655165585032,3.3494536774140875,2.9950519993044105,2.630036681962091,0.4422511436875929,3.9583268209714344,0.9785716942877933,2.1428305712206663,4.478435025274061,3.8971266371667075,10.76692773498138,3.2500010797244343,1.3426556837565857,0.3225806451612903,0.5483870967741935
P0223,right,5.78899365891402,4.834559318552823,3.507747339371027,12.733970067410661,0.5661477535443166,11.818817092941801,12.346683319764526,12.714544957832926,6.768806318680663,0.08120270743661731,0.10588235294117647,0.24705882352941178,0.5411764705882353,0.8117647058823529,2.6319464128439662,3.182284606529975,3.12401230917935,-2.415177388209336,3.158805462147118,2.908051778573459,4.117220403047543,3.687663520485778,3.2857834410910844,0.3917361187268803,4.926245924745585,0.9896125629006306,1.03874370993694,4.928697280020321,4.074589440752054,12.193427017392985,2.862916240379826,2.8000086650776583,0.2903225806451613,0.5483870967741935
P0228,left,2.566464257424356,2.100514709076267,1.2474716629230573,5.063870459822748,0.6978578499008409,4.307329569914262,4.396097102703683,5.0115101229375,2.8535809668612466,0.034744522064116344,0.4470588235294118,0.5882352941176471,0.9764705882352941,1.0,1.0340011630122974,1.472492675774605,1.3848023300983778,0.17013389954829067,1.105775440564042,0.7637998870793267,2.267780961665553,2.150552836302283,2.117963449276869,0.20528592392438993,1.35464945142,0.9942239920569536,0.5776007943046446,2.3649814033175107,2.108525633220717,4.4379642203184515,1.5514635874401732,1.5449606124094655,0.5806451612903226,0.7741935483870968
P0228,right,3.3754325456530347,3.0606102761563334,1.3515147473590357,7.707428789736324,1.9113239123996966,5.634121654205327,6.509621968726982,7.257931947578634,3.6359506298329576,0.04622305407101686,0.07058823529411765,0.47058823529411764,0.8705882352941177,1.0,2.21764464774344,1.0061137312190827,1.6623263701374171,-1.9016499251608059,0.4097760136125656,1.3112872105419873,2.634459002078898,2.2762863662813317,2.1592054216158783,0.27544148141321867,2.3459886972718604,1.0285857084513126,2.8585708451312586,3.064804453476587,2.627445852234426,4.316532977629348,2.5533927398701017,2.2173939954504114,0.16129032258064516,0.7096774193548387
